,H,I,O
1994-05-28,337.53335751256844,523.8078277347197,369.27700135674087
1994-05-29,337.5507653578745,548.7694902426726,377.18509059890573
1994-05-30,337.5641192229982,536.4301684605102,375.2243600460492
1994-05-31,337.5754576376233,517.3181085784844,382.41105413593925
1994-06-01,337.5840538788338,496.3255670796412,405.9225733003
1994-06-02,337.58792091145574,467.8039300412594,384.1021499623138
1994-06-03,337.59096897407676,438.3520885121179,373.1133791457805
1994-06-04,337.5927986837512,412.3691815586056,375.8441298732358
1994-06-05,337.5967703249477,417.09303346875686,373.2229547109025
1994-06-06,337.6012880443754,421.48387815194087,377.584561855204
1994-06-07,337.60392386068395,413.0706587844855,375.2448324484918
1994-06-08,337.60256592979306,381.690617726696,370.5443835489384
1994-06-09,337.5982473299346,346.6843349189037,371.99419402551865
1994-06-10,337.5960649340442,345.3848136471814,339.0246232844684
1994-06-11,337.60106470447033,374.3291737214745,331.5771626741124
1994-06-12,337.6027112917909,360.1439117545798,331.0955719919845
1994-06-13,337.60543980945283,361.490338558145,337.4161687816927
1994-06-14,337.62031979429145,445.6319992370511,334.9231155780951
1994-06-15,337.62816993606504,432.2526924336446,326.7932098438946
1994-06-16,337.6325467392983,401.40289458591593,365.56091385315165
1994-06-17,337.63899978438764,421.5262562992783,335.66533922641895
1994-06-18,337.6438983086079,403.5811747189473,335.1154659414135
1994-06-19,337.65074850718315,408.7519307011902,334.9925049189577
1994-06-20,337.6668562819074,472.0677693185341,335.70504320128634
1994-06-21,337.6744819706521,442.3771807000778,331.4934748135155
1994-06-22,337.6784223278851,403.8744246899371,339.4141658491564
1994-06-23,337.6832609378819,398.7886741931688,352.7929912121544
1994-06-24,337.686339742185,392.065832921784,350.25670432044234
1994-06-25,337.6915076776572,402.10184837294395,357.31690061752994
1994-06-26,337.6955022893208,402.16418500373726,355.19420601336884
1994-06-27,337.70515643449005,439.40061877473687,373.2143308130707
1994-06-28,337.7391265494025,628.1392515701411,430.1043655512549
1994-06-29,337.7503506181548,591.3775934756311,528.1524626570834
1994-06-30,337.75132232122655,565.1964296132745,614.2121779360599
1994-07-01,337.7462551323623,560.1671129686475,609.4540723378677
1994-07-02,337.7415976633224,558.323930458714,610.8764052781514
1994-07-03,337.74074228338753,583.7415398484526,616.4016936322407
1994-07-04,337.74173345959736,609.310577265654,614.1165548646444
1994-07-05,337.73919263061475,595.5140360089297,617.7199866205897
1994-07-06,337.7366865247256,591.8745527308101,616.1564206600807
1994-07-07,337.74317414148743,648.7848206152094,612.159639509475
1994-07-08,337.7708302294144,813.3415709347225,673.7605853895279
1994-07-09,337.76900869139337,723.0459288500131,742.0705839339253
1994-07-10,337.75505506221793,641.6219379134338,735.8638946080307
1994-07-11,337.7484441641028,652.8963687792415,731.3706654685745
1994-07-12,337.73171932021484,588.2934824794814,731.2457970985405
1994-07-13,337.72390576134035,620.4628062205594,732.7458952413331
1994-07-14,337.7282881268431,715.3066596024686,734.495662294893
1994-07-15,337.730301167921,739.4990658637975,727.5485692188835
1994-07-16,337.7329360536894,751.02274140281,748.9938732057135
1994-07-17,337.72967955558914,727.3649800538083,730.7563251917193
1994-07-18,337.7234568767818,688.1364522229061,729.2777426358409
1994-07-19,337.7176987347938,674.2075763033127,729.9856844638402
1994-07-20,337.70918775783446,650.433662610028,726.4134499505025
1994-07-21,337.7115211280696,710.4374039288567,727.667461252952
1994-07-22,337.7115124180625,720.3464297413752,725.190898445939
1994-07-23,337.7080133450322,700.0932891728273,725.9994146670259
1994-07-24,337.6999008174263,662.0214121219898,733.4551877724647
1994-07-25,337.6894033675029,633.8873679552825,722.1386234351359
1994-07-26,337.68152507511786,633.4982790865066,722.0129250706029
1994-07-27,337.66905042943597,602.4153217670224,712.9434911142201
1994-07-28,337.6564865267699,582.6015899383691,683.7462533483614
1994-07-29,337.64304897270375,551.4787076413216,653.8511974412932
1994-07-30,337.63445901717955,552.2631753429689,607.264361853693
1994-07-31,337.6359191898427,594.213864752098,608.7149466955912
1994-08-01,337.63077098497894,568.7859477124478,610.8927635440631
1994-08-02,337.6233338586831,541.9352466760879,565.2757785444625
1994-08-03,337.6294229404049,593.7187899725822,523.6270387306049
1994-08-04,337.6268825543752,535.8880849826165,524.1608927889653
1994-08-05,337.61413906538536,442.60502151563304,482.183408089491
1994-08-06,337.60725490517643,417.3010405946562,424.3858680592007
1994-08-07,337.61368895135814,463.86760777982903,422.04544601173717
1994-08-08,337.61373219600137,439.18191667518977,412.9249599937804
1994-08-09,337.6115448058873,408.16660994946164,390.19454830628956
1994-08-10,337.61307170593057,406.77905558588276,371.69915362390657
1994-08-11,337.6149179635959,398.4962125977356,372.9183711350409
1994-08-12,337.61631217961644,392.3088064888135,364.7689109500481
1994-08-13,337.61820836196495,388.20278625839035,354.91727432729255
1994-08-14,337.612009346908,327.8284086620225,357.0258783144097
1994-08-15,337.61101992252696,337.539817018955,340.4802935203871
1994-08-16,337.61280049530524,351.7644407113566,354.65045515555136
1994-08-17,337.61553328830604,371.29925227067605,350.3253039216052
1994-08-18,337.61523202670634,356.67661758490334,343.66326799840834
1994-08-19,337.62210131218535,394.9953777365829,353.9213803944976
1994-08-20,337.62330288907714,378.9768442431585,355.878815452317
1994-08-21,337.61869397098565,334.9877882488847,356.1360197595846
1994-08-22,337.6150786037583,323.47126283000955,356.0496863107315
1994-08-23,337.61355031793255,332.6385444032044,359.63806014080546
1994-08-24,337.61553326898934,362.28604190155147,373.612438784389
1994-08-25,337.6159995702992,372.49308768927693,383.09444957835933
1994-08-26,337.61353078283037,361.9075767158226,373.88221291558756
1994-08-27,337.609118397824,339.52526015764727,369.48405376121934
1994-08-28,337.5948183345628,262.90455183636334,376.623963275324
1994-08-29,337.585702091377,268.99162282384265,371.4516826111429
1994-08-30,337.5821811835586,305.66581619765697,369.99993292926354
1994-08-31,337.5723603844829,278.43376742202,370.09049441202495
1994-09-01,337.5577444175278,233.28686638833278,327.10144127621857
1994-09-02,337.5469080375564,215.0474578545237,296.8381860332493
1994-09-03,337.5399447474379,216.22842444441451,283.2411605927811
1994-09-04,337.5377756707512,240.94330177759002,279.27374478424656
1994-09-05,337.55269642690075,357.4303171134051,189.77520547390137
1994-09-06,337.5640050044796,337.5744398989789,259.6698970709185
1994-09-07,337.5630479423965,286.5280668870827,277.5476359832356
1994-09-08,337.5590700159137,255.08931692066838,279.89870010529245
1994-09-09,337.5562214630262,250.74997825744634,279.0898316071012
1994-09-10,337.55202490833346,240.36172918846694,293.6994869059507
1994-09-11,337.5504905856456,260.72134374640956,279.24969686893843
1994-09-12,337.5500779345012,269.3541583847483,289.06924321322145
1994-09-13,337.5466010436053,257.35020099307025,278.0526335039542
1994-09-14,337.54268401130366,243.72408174239482,280.797967443555
1994-09-15,337.5488858145368,306.4437813295453,280.7746114166405
1994-09-16,337.56647593147267,407.5483088635485,277.89682026244503
1994-09-17,337.57271772058255,373.15140430749983,283.6021877456397
1994-09-18,337.57488089285505,335.48736392167405,293.25267898504484
1994-09-19,337.57516535571983,312.14471497736577,283.9378857747343
1994-09-20,337.57566199335395,298.95547747391157,284.9547087404361
1994-09-21,337.57735809212267,301.92072049750766,284.07025608587935
1994-09-22,337.5774894254617,292.1879905504365,281.28997259863365
1994-09-23,337.57815049050305,289.21635959514083,262.71242510900925
1994-09-24,337.5843159863674,313.04323776378635,235.41401215598898
1994-09-25,337.5895052046446,303.0805439474301,258.8861661097988
1994-09-26,337.5862776085896,257.5166741638318,291.20498922730263
1994-09-27,337.58464821862026,264.58145698617926,254.35015780527672
1994-09-28,337.5859459996266,265.68698214036186,225.62694543480401
1994-09-29,337.59174712786523,280.962680557501,233.24664399889784
1994-09-30,337.59871029461016,296.8094999872498,189.91184400469714
1994-10-01,337.6057438795507,282.05944766052767,216.60820587702307
1994-10-02,337.60806853210113,260.8052234484758,250.01696641413162
1994-10-03,337.60521790553594,236.49213974889253,266.57182724417936
1994-10-04,337.59986445926444,219.2643403104332,277.09830493710837
1994-10-05,337.59382276224494,212.86973533809112,270.61687617087864
1994-10-06,337.59308472033575,241.40991854469416,262.62820233425566
1994-10-07,337.59816882267063,288.45345536159,282.0503341983428
1994-10-08,337.5925292218625,247.8001418016892,289.4680393416545
1994-10-09,337.5822016656702,203.6363413173989,283.68950807999664
1994-10-10,337.573535278658,192.97386226424345,278.51284617316105
1994-10-11,337.5682500866224,208.16607372574396,278.9086343430142
1994-10-12,337.56385940765944,221.19900461446053,290.8581797204429
1994-10-13,337.5568109167294,215.04021364663149,283.67985425605497
1994-10-14,337.54943809063417,206.33759872837925,280.3377011465835
1994-10-15,337.54297035992255,207.05696253646792,282.7742134972088
1994-10-16,337.54134126488657,240.50905566765954,280.1216156422353
1994-10-17,337.53984242450144,253.84621346064034,280.8819707281318
1994-10-18,337.5442655398026,298.87772122568634,279.92435410918443
1994-10-19,337.5478703364799,311.6543722070242,280.8672810663517
1994-10-20,337.5452325212217,276.9935124964521,296.67756657479566
1994-10-21,337.54467102620924,283.6470718487021,274.04860467844316
1994-10-22,337.54512850998884,281.18806550803725,276.76051780829204
1994-10-23,337.5451261976841,278.77946428565633,280.6522657909887
1994-10-24,337.5363412156628,221.77665964343586,280.2441691423677
1994-10-25,337.5348037913984,245.9444920355623,281.77234992738727
1994-10-26,337.53304590099157,255.18009977928955,279.2019377118434
1994-10-27,337.53135052176196,258.3180859455952,284.50305103169404
1994-10-28,337.52900103600734,258.4324504780703,290.4544552098799
1994-10-29,337.52230258252234,232.32446319021247,279.13182878727855
1994-10-30,337.5086309707464,169.5075039298854,281.9680882969769
1994-10-31,337.500802809314,183.638458688736,281.95036097703655
1994-11-01,337.49541485778684,205.5653131980937,281.0068762963151
1994-11-02,337.49872058726385,271.6058983296544,280.7811048717385
1994-11-03,337.4953471444346,254.69204898086912,281.0378419706595
1994-11-04,337.4907514747164,239.69759746592626,280.1369171713035
1994-11-05,337.48402597503446,219.20594552837116,285.5761232794638
1994-11-06,337.47916656431073,226.02866445726272,286.8578473626171
1994-11-07,337.47808938467756,254.49870316517084,285.9773684879235
1994-11-08,337.4765869001105,262.9125363622098,284.13796111392935
1994-11-09,337.47380627772696,256.86441669129573,282.19949786998785
1994-11-10,337.4700097313024,246.74135655244706,284.79864927510573
1994-11-11,337.4661715977382,243.38952960823477,279.49770887816817
1994-11-12,337.4633728021499,246.06349640841057,279.94896593703726
1994-11-13,337.468358989141,299.2980280066221,288.06360586781113
1994-11-14,337.4679203449023,291.042314628111,311.85109041500397
1994-11-15,337.4618822839242,263.3735245264673,312.9955454412541
1994-11-16,337.45718218761317,259.7199250742929,280.9486490884905
1994-11-17,337.4588497405874,282.9436415869648,276.3380663307773
1994-11-18,337.4771605581882,400.4711824000357,282.9665020882208
1994-11-19,337.4860602764334,389.24444823839156,259.2161818251696
1994-11-20,337.4974772210235,389.9054093838777,285.582527839998
1994-11-21,337.5133133031673,434.01418685736775,295.89536350037696
1994-11-22,337.5168893077785,375.99819268015693,281.5265980520519
1994-11-23,337.52721334998256,392.13588858022354,344.20070612450314
1994-11-24,337.5341074776601,410.2324145332043,355.8658599183313
1994-11-25,337.53522448209185,385.7297404873778,355.1540846018991
1994-11-26,337.53798823261883,386.08123986985476,355.01176124001233
1994-11-27,337.5450810535383,414.71828876051643,353.9897285137068
1994-11-28,337.54935959360193,407.61709137602475,357.68709392921426
1994-11-29,337.5453010090222,351.4163557054669,355.412247858682
1994-11-30,337.5427242914915,336.98853254114056,360.579074649045
1994-12-01,337.54282745254153,350.56438716838187,342.5977809140086
1994-12-02,337.5430959733123,348.8247621409886,364.9581695355658
1994-12-03,337.54003864679123,338.1150672397453,365.9481705255172
1994-12-04,337.5348865179731,320.412237514522,366.9705717262429
1994-12-05,337.5253091938168,284.1427570573329,362.5376191226896
1994-12-06,337.5180865700731,282.5314581425915,366.6309124974131
1994-12-07,337.51241165101527,294.48760014947396,370.59365226387746
1994-12-08,337.5081905951388,310.8541968794838,364.4988882082664
1994-12-09,337.50311324305073,308.6915938504338,364.04904911053666
1994-12-10,337.49392172695264,280.2171103960893,361.35047741532884
1994-12-11,337.48580977164886,274.10419511868827,361.0497238695481
1994-12-12,337.48029136092174,288.45895664891145,359.1242890804233
1994-12-13,337.473650384818,285.5234430361364,350.77538271948805
1994-12-14,337.4664546253048,276.52163341818783,357.4236916247457
1994-12-15,337.459814983663,280.37944657255525,364.35144463768273
1994-12-16,337.4517227682023,276.0124919544783,363.127913576368
1994-12-17,337.4421205892273,263.6580568807369,364.88396896629484
1994-12-18,337.4330446551394,262.8700423278591,363.1607043013007
1994-12-19,337.4236655955275,259.659084831699,363.94024490519126
1994-12-20,337.4122262758376,245.17758584252044,364.95920125894537
1994-12-21,337.4026590876474,252.14943997665148,365.88949615427543
1994-12-22,337.393024186907,251.55063519963713,297.2860337375289
1994-12-23,337.38827820926224,246.0115187354374,278.7206270988199
1994-12-24,337.38620679946354,252.05844914064204,289.9495312664003
1994-12-25,337.3860002394094,272.2293241197728,277.1034837830301
1994-12-26,337.38396504517345,263.090113224937,305.4378183119914
1994-12-27,337.37936290710786,255.80220960735443,272.99783844815573
1994-12-28,337.3745813286502,234.17386633905093,271.2395176802067
1994-12-29,337.36955981624425,223.05906159613707,278.38574881526944
1994-12-30,337.3675358348462,242.58915254714185,288.0444446248944
1994-12-31,337.36163982225304,229.8148466207819,279.80138007696473
1995-01-01,337.35595033362273,220.83530008985815,267.187927637994
1995-01-02,337.34927393617534,205.49845301421067,299.1298570917122
1995-01-03,337.3382342542721,191.09345136289403,371.42980870367984
1995-01-04,337.3236406852288,198.30594718591234,333.452442595428
1995-01-05,337.3146022994523,216.3809826334486,307.3274009617839
1995-01-06,337.30423140859807,201.84078838251855,321.7332196849338
1995-01-07,337.2929414885437,192.78048591478048,231.3149016527065
1995-01-08,337.28761189575545,180.62764379050927,241.1437914035057
1995-01-09,337.27860535713705,158.65890435792596,282.3090844657464
